number,name,address,position.lat,position.lng
11108,Shandon Street,,51.90297312,-8.478392289
11109,Templemore,,51.90081228,-8.468066612
11110,St Patricks Quay,,51.90076722,-8.468095207
11111,St Patricks Quay,,51.90076768,-8.467978961
11112,St Patricks Quay,,51.9007758,-8.468197015
11113,Sheare Street,,51.89825392,-8.480565335
11114,Mardyke Walk,,51.89724787,-8.48476836
11115,Skehard Road,,51.88717972,-8.42431513
11116,Victoria Road,,51.89425872,-8.454413691
11117,North Ring Road,,51.91331227,-8.429009214
11118,North Ring Road,,51.91386,-8.429174325
11119,Washington Street,,51.89780968,-8.477073304
11120,Grenville Place,,51.89931258,-8.483264841
11121,Grenville Place,,51.89931282,-8.48320672
11122,South Douglas Road,,51.87767408,-8.442496669
11123,South Douglas Road,,51.87771047,-8.442380835
11124,Mahon Point,,51.88528856,-8.399617122
11125,Church Street,,51.90317777,-8.476694206
11126,Western Road,,51.89471704,-8.49457752
11127,Curraheen Road,,51.87915436,-8.522162828
11128,Model Farm Park,,51.88900038,-8.533564841
11129,North Mall,,51.9009273,-8.481887153
11130,Lower Glanmire Road,,51.90257903,-8.455369553
11131,O'Donovan Road,,51.89385022,-8.489046942
11132,O'Donovan Road,,51.89384956,-8.489206755
11133,Old Youghal Road,,51.9098728,-8.449774957
11134,Old Youghal Road,,51.91039093,-8.448268553
11135,Pearse Road,,51.88209316,-8.471212999
11136,Leitrim Street,,51.90211125,-8.47143695
11137,Kennedy Park,,51.89576872,-8.456782736
11138,Kennedy Park,,51.89523137,-8.456268754
11139,Ashton School,,51.89404033,-8.452769694
11140,Ashton Park,,51.89421327,-8.449865591
11141,Ashton Park,,51.8940225,-8.450386735
11142,Richmond Estate,,51.89357383,-8.445456919
11143,Richmond Estate,,51.89367287,-8.445414311
11144,Wilton Road,,51.89228709,-8.505825045
11145,Dennehy's Cross,,51.89010755,-8.506788474
11146,Victoria Cross,,51.89203372,-8.506214471
11147,Stop No. 299351,,51.91561096,-8.469703159
11148,Cross Douglas Road,,51.88354094,-8.457414128
11149,Cross Douglas Road,,51.88325713,-8.456423502
11150,CUH Main Gate,,51.88193883,-8.510371509
11151,Stop No. 243991,,51.88427063,-8.483989606
11152,Fr Dominic Place,,51.88356819,-8.48430163
11153,Fr Dominic Rd Junc,,51.88279437,-8.484482146
